First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time
Ninetta,ninetta.polesel@t-online.de,24,Male,Local or Remote,52.54775708307206,13.55598340820786,Germany,Berlin,"['Italian', 'Mandarin Chinese', 'Ukrainian', 'Romanian', 'Turkish']",Within a Week,Within a month
Witold,witold.marshall@freenet.de,25,Prefer not to say,Local or Remote,52.627755312461744,13.658343179857688,Germany,Berlin,['Bengali'],Within a Week,Within 24 hours
Joel,joel.kulon@hotmail.com,26,Prefer not to say,Local or Remote,52.47382252355782,13.696470109458662,Germany,Berlin,"['German', 'Mandarin Chinese', 'Arabic']",Yesterday,Within a month
Maksymilian,maksymilian.miranda@arcor.de,26,Female,Local or Remote,52.61566480153565,13.652318861800387,Germany,Berlin,"['Arabic', 'Spanish', 'Italian', 'Turkish']",Within a Week,Within a week
Vlado,vlado.kołpak@1und1.de,26,Male,Remote Only,52.66971090311184,13.67469567913684,Germany,Berlin,"['German', 'Italian', 'French', 'Turkish']",Within a Week,Within a month
Nanni,nanni.bellini@hotmail.com,28,Male,Local or Remote,52.6491692163214,13.092469959498011,Germany,Berlin,"['Romanian', 'Punjabi', 'English']",Within a Week,Within a week
Amanda,amanda.tschentscher@freenet.de,27,Male,Local or Remote,52.65156718934504,13.636130908097117,Germany,Berlin,"['Mandarin Chinese', 'French']",Today,Within a week
Gilbert,gilbert.rodrigues@zoho.com,27,Male,Remote Only,52.58804885482872,13.744112034322928,Germany,Berlin,"['Punjabi', 'Spanish']",Today,Within a week
Rosalía,rosalía.panasiewicz@yahoo.com,27,Male,Local or Remote,52.53454814651078,13.439141414698096,Germany,Berlin,"['Mandarin Chinese', 'French', 'Spanish', 'Turkish']",Recently,Within a month
Yigit,yigit.guilbert@yahoo.com,25,Male,Local or Remote,52.36309470523641,13.350410378350064,Germany,Berlin,"['Polish', 'Japanese', 'German', 'Turkish', 'Mandarin Chinese']",Yesterday,Within a month
Yeneral,yeneral.bilir@web.de,25,Female,Local or Remote,52.46935394750617,13.658666830702467,Germany,Berlin,['Arabic'],Within a Month,Within 24 hours
Bethan,bethan.alegria@t-online.de,30,Female,Remote Only,52.402652909849095,13.090736795662439,Germany,Berlin,"['Ukrainian', 'French']",Within a Week,Within a week
Margot,margot.azevedo@1und1.de,26,Diverse,Local or Remote,52.52098435762537,13.164222449746058,Germany,Berlin,"['Polish', 'Romanian', 'Mandarin Chinese', 'Ukrainian', 'Punjabi']",Within a Month,Within 24 hours
Amadeo,amadeo.seco@icloud.com,23,Female,Local or Remote,52.41364556100535,13.157066308728341,Germany,Berlin,"['Hindi', 'Italian', 'English']",Over a Month Ago,Within a month
Arthur,arthur.marino@hotmail.com,30,Male,Remote Only,52.62578876222444,13.436475945551983,Germany,Berlin,"['Punjabi', 'Ukrainian', 'French']",Within a Week,Within a week
Yara,yara.samoraj@mail.com,27,Female,Local or Remote,52.3393345048086,13.425841993230897,Germany,Berlin,"['Turkish', 'Hindi', 'English', 'Polish']",Recently,Within a month
Oswin,oswin.stochmal@mail.com,25,Female,Local or Remote,52.6256552518852,13.552389341091194,Germany,Berlin,"['Italian', 'Punjabi', 'Japanese', 'Polish']",Yesterday,Within 24 hours
Jerzy,jerzy.russell@outlook.com,26,Female,Local or Remote,52.51051615074246,13.194377651362007,Germany,Berlin,"['Mandarin Chinese', 'Hindi']",Within a Week,Within 24 hours
Letizia,letizia.neves@gmx.de,29,Female,Local or Remote,52.63928128987068,13.472084882282557,Germany,Berlin,"['English', 'Ukrainian', 'Hindi']",Within a Week,Within a week
Antonia,antonia.chauveau@zoho.com,25,Female,Remote Only,52.66054468923379,13.386821733609715,Germany,Berlin,['Bengali'],Within a Week,Within a week
